timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1713939978004,5,JAVA,404,,PRODUCTO_DELETE 10-94,text,true,,231,201,95,95,http://localhost:8080/api/v1/inventario/productos/179,5,0,2
1713939978009,4,GO,200,OK,PRODUCTO_DELETE 10-94,text,true,,482,201,95,95,http://localhost:3000/api/v1/inventario/productos/274,4,0,0
1713939976281,1739,PYTHON,404,Not Found,PRODUCTO_DELETE 10-6,text,true,,397,201,95,95,http://localhost:8000/api/v1/inventario/productos/180,1739,0,1
1713939978020,3,JAVA,404,,PRODUCTO_DELETE 10-6,text,true,,231,201,95,95,http://localhost:8080/api/v1/inventario/productos/180,3,0,0
1713939976297,1739,PYTHON,404,Not Found,PRODUCTO_DELETE 10-47,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/181,1739,0,1
1713939978036,3,JAVA,404,,PRODUCTO_DELETE 10-47,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/181,3,0,0
1713939978039,4,GO,200,OK,PRODUCTO_DELETE 10-47,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/275,4,0,0
1713939976301,1751,PYTHON,404,Not Found,PRODUCTO_DELETE 10-95,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/182,1751,0,1
1713939978052,4,JAVA,404,,PRODUCTO_DELETE 10-95,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/182,3,0,1
1713939978056,3,GO,200,OK,PRODUCTO_DELETE 10-95,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/276,3,0,0
1713939976317,1752,PYTHON,404,Not Found,PRODUCTO_DELETE 10-24,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/183,1751,0,0
1713939978069,2,JAVA,404,,PRODUCTO_DELETE 10-24,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/183,2,0,0
1713939978071,4,GO,200,OK,PRODUCTO_DELETE 10-24,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/277,4,0,0
1713939976322,1762,PYTHON,404,Not Found,PRODUCTO_DELETE 10-96,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/184,1762,0,0
1713939978084,4,JAVA,404,,PRODUCTO_DELETE 10-96,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/184,4,0,1
1713939978088,4,GO,200,OK,PRODUCTO_DELETE 10-96,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/278,4,0,0
1713939976331,1769,PYTHON,404,Not Found,PRODUCTO_DELETE 10-48,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/185,1769,0,1
1713939978100,3,JAVA,404,,PRODUCTO_DELETE 10-48,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/185,3,0,0
1713939978103,3,GO,200,OK,PRODUCTO_DELETE 10-48,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/279,3,0,0
1713939976338,1777,PYTHON,404,Not Found,PRODUCTO_DELETE 10-97,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/186,1777,0,1
1713939978116,4,JAVA,404,,PRODUCTO_DELETE 10-97,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/186,4,0,1
1713939978120,4,GO,200,OK,PRODUCTO_DELETE 10-97,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/280,4,0,0
1713939976353,1779,PYTHON,404,Not Found,PRODUCTO_DELETE 10-98,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/187,1779,0,1
1713939978133,3,JAVA,404,,PRODUCTO_DELETE 10-98,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/187,3,0,0
1713939978136,4,GO,200,OK,PRODUCTO_DELETE 10-98,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/281,4,0,0
1713939976354,1794,PYTHON,404,Not Found,PRODUCTO_DELETE 10-12,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/188,1794,0,1
1713939978149,2,JAVA,404,,PRODUCTO_DELETE 10-12,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/188,2,0,0
1713939978151,3,GO,200,OK,PRODUCTO_DELETE 10-12,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/282,3,0,0
1713939976376,1789,PYTHON,404,Not Found,PRODUCTO_DELETE 10-99,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/189,1789,0,1
1713939978165,4,JAVA,404,,PRODUCTO_DELETE 10-99,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/189,4,0,2
1713939978170,3,GO,200,OK,PRODUCTO_DELETE 10-99,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/283,3,0,0
1713939976397,1802,PYTHON,404,Not Found,PRODUCTO_DELETE 10-100,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/191,1802,0,2
1713939976386,1795,PYTHON,404,Not Found,PRODUCTO_DELETE 10-49,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/190,1795,0,1
1713939978206,4,JAVA,404,,PRODUCTO_DELETE 10-49,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/190,4,0,0
1713939978207,4,JAVA,404,,PRODUCTO_DELETE 10-100,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/191,4,0,1
1713939978210,4,GO,200,OK,PRODUCTO_DELETE 10-49,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/284,4,0,0
1713939978211,4,GO,200,OK,PRODUCTO_DELETE 10-100,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/285,4,0,0
1713939976409,1807,PYTHON,404,Not Found,PRODUCTO_DELETE 10-25,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/192,1807,0,1
1713939978216,3,JAVA,404,,PRODUCTO_DELETE 10-25,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/192,3,0,0
1713939978219,4,GO,200,OK,PRODUCTO_DELETE 10-25,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/286,4,0,0
1713939976430,1805,PYTHON,404,Not Found,PRODUCTO_DELETE 10-50,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/193,1805,0,1
1713939978235,2,JAVA,404,,PRODUCTO_DELETE 10-50,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/193,2,0,0
1713939978237,3,GO,200,OK,PRODUCTO_DELETE 10-50,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/287,3,0,0
1713939976455,1796,PYTHON,404,Not Found,PRODUCTO_DELETE 10-13,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/194,1796,0,1
1713939978251,3,JAVA,404,,PRODUCTO_DELETE 10-13,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/194,3,0,0
1713939978254,4,GO,200,OK,PRODUCTO_DELETE 10-13,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/288,4,0,0
1713939976482,1785,PYTHON,404,Not Found,PRODUCTO_DELETE 10-51,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/195,1785,0,1
1713939978267,2,JAVA,404,,PRODUCTO_DELETE 10-51,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/195,2,0,0
1713939978270,3,GO,200,OK,PRODUCTO_DELETE 10-51,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/289,3,0,0
1713939976506,1777,PYTHON,404,Not Found,PRODUCTO_DELETE 10-52,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/196,1777,0,1
1713939978283,2,JAVA,404,,PRODUCTO_DELETE 10-52,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/196,2,0,0
1713939976553,1760,PYTHON,404,Not Found,PRODUCTO_DELETE 10-27,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/198,1760,0,0
1713939976524,1775,PYTHON,404,Not Found,PRODUCTO_DELETE 10-26,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/197,1775,0,1
1713939978286,3,GO,200,OK,PRODUCTO_DELETE 10-52,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/290,3,0,0
1713939978315,3,JAVA,404,,PRODUCTO_DELETE 10-26,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/197,3,0,0
1713939978315,3,JAVA,404,,PRODUCTO_DELETE 10-27,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/198,3,0,0
1713939978318,4,GO,200,OK,PRODUCTO_DELETE 10-27,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/291,4,0,0
1713939978318,5,GO,200,OK,PRODUCTO_DELETE 10-26,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/292,5,0,0
1713939976576,1758,PYTHON,404,Not Found,PRODUCTO_DELETE 10-53,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/199,1758,0,1
1713939978334,3,JAVA,404,,PRODUCTO_DELETE 10-53,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/199,3,0,0
1713939978337,4,GO,200,OK,PRODUCTO_DELETE 10-53,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/293,4,0,0
1713939976625,1726,PYTHON,404,Not Found,PRODUCTO_DELETE 10-54,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/200,1726,0,1
1713939978351,3,JAVA,404,,PRODUCTO_DELETE 10-54,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/200,3,0,0
1713939978354,4,GO,200,OK,PRODUCTO_DELETE 10-54,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/294,4,0,0
1713939976683,1689,PYTHON,404,Not Found,PRODUCTO_DELETE 10-28,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/201,1689,0,1
1713939978372,3,JAVA,404,,PRODUCTO_DELETE 10-28,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/201,3,0,0
1713939978375,3,GO,200,OK,PRODUCTO_DELETE 10-28,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/295,3,0,0
1713939976693,1696,PYTHON,404,Not Found,PRODUCTO_DELETE 10-55,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/202,1695,0,1
1713939978389,2,JAVA,404,,PRODUCTO_DELETE 10-55,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/202,2,0,0
1713939978391,4,GO,200,OK,PRODUCTO_DELETE 10-55,text,true,,482,201,94,94,http://localhost:3000/api/v1/inventario/productos/296,4,0,0
1713939976705,1701,PYTHON,404,Not Found,PRODUCTO_DELETE 10-7,text,true,,397,201,94,94,http://localhost:8000/api/v1/inventario/productos/203,1701,0,0
1713939978406,3,JAVA,404,,PRODUCTO_DELETE 10-7,text,true,,231,201,94,94,http://localhost:8080/api/v1/inventario/productos/203,3,0,0
1713939976730,1692,PYTHON,404,Not Found,PRODUCTO_DELETE 10-56,text,true,,397,201,93,93,http://localhost:8000/api/v1/inventario/productos/204,1692,0,1
1713939978423,2,JAVA,404,,PRODUCTO_DELETE 10-56,text,true,,231,201,93,93,http://localhost:8080/api/v1/inventario/productos/204,2,0,0
1713939978425,4,GO,200,OK,PRODUCTO_DELETE 10-56,text,true,,482,201,93,93,http://localhost:3000/api/v1/inventario/productos/297,4,0,0
1713939976774,1666,PYTHON,404,Not Found,PRODUCTO_DELETE 10-14,text,true,,397,201,93,93,http://localhost:8000/api/v1/inventario/productos/205,1666,0,1
1713939978440,3,JAVA,404,,PRODUCTO_DELETE 10-14,text,true,,231,201,93,93,http://localhost:8080/api/v1/inventario/productos/205,3,0,0
1713939978443,4,GO,200,OK,PRODUCTO_DELETE 10-14,text,true,,482,201,93,93,http://localhost:3000/api/v1/inventario/productos/298,4,0,0
1713939976779,1681,PYTHON,404,Not Found,PRODUCTO_DELETE 10-57,text,true,,397,201,93,93,http://localhost:8000/api/v1/inventario/productos/206,1680,0,1
1713939978460,2,JAVA,404,,PRODUCTO_DELETE 10-57,text,true,,231,201,93,93,http://localhost:8080/api/v1/inventario/productos/206,2,0,0
1713939978463,4,GO,200,OK,PRODUCTO_DELETE 10-57,text,true,,482,201,93,93,http://localhost:3000/api/v1/inventario/productos/299,4,0,0
1713939976792,1689,PYTHON,404,Not Found,PRODUCTO_DELETE 10-29,text,true,,397,201,93,93,http://localhost:8000/api/v1/inventario/productos/207,1689,0,1
1713939978481,3,JAVA,404,,PRODUCTO_DELETE 10-29,text,true,,231,201,93,93,http://localhost:8080/api/v1/inventario/productos/207,3,0,0
1713939978484,4,GO,200,OK,PRODUCTO_DELETE 10-29,text,true,,482,201,93,93,http://localhost:3000/api/v1/inventario/productos/300,4,0,0
1713939976814,1684,PYTHON,404,Not Found,PRODUCTO_DELETE 10-58,text,true,,397,201,93,93,http://localhost:8000/api/v1/inventario/productos/208,1684,0,1
1713939978498,3,JAVA,404,,PRODUCTO_DELETE 10-58,text,true,,231,201,93,93,http://localhost:8080/api/v1/inventario/productos/208,3,0,0
1713939978501,3,GO,200,OK,PRODUCTO_DELETE 10-58,text,true,,482,201,93,93,http://localhost:3000/api/v1/inventario/productos/301,3,0,0
1713939976837,1677,PYTHON,404,Not Found,PRODUCTO_DELETE 10-59,text,true,,397,201,93,93,http://localhost:8000/api/v1/inventario/productos/209,1677,0,0
1713939978514,3,JAVA,404,,PRODUCTO_DELETE 10-59,text,true,,231,201,93,93,http://localhost:8080/api/v1/inventario/productos/209,3,0,0
1713939978517,4,GO,200,OK,PRODUCTO_DELETE 10-59,text,true,,482,201,93,93,http://localhost:3000/api/v1/inventario/productos/302,4,0,0
1713939976860,1670,PYTHON,404,Not Found,PRODUCTO_DELETE 10-60,text,true,,397,201,93,93,http://localhost:8000/api/v1/inventario/productos/210,1670,0,1
1713939978530,3,JAVA,404,,PRODUCTO_DELETE 10-60,text,true,,231,201,93,93,http://localhost:8080/api/v1/inventario/productos/210,3,0,0
1713939978533,4,GO,200,OK,PRODUCTO_DELETE 10-60,text,true,,482,201,93,93,http://localhost:3000/api/v1/inventario/productos/303,4,0,0
1713939976877,1671,PYTHON,404,Not Found,PRODUCTO_DELETE 10-30,text,true,,397,201,93,93,http://localhost:8000/api/v1/inventario/productos/211,1671,0,1
1713939978548,3,JAVA,404,,PRODUCTO_DELETE 10-30,text,true,,231,201,93,93,http://localhost:8080/api/v1/inventario/productos/211,3,0,0
1713939978551,5,GO,200,OK,PRODUCTO_DELETE 10-30,text,true,,482,201,93,93,http://localhost:3000/api/v1/inventario/productos/304,5,0,0
1713939976897,1670,PYTHON,404,Not Found,PRODUCTO_DELETE 10-31,text,true,,397,201,93,93,http://localhost:8000/api/v1/inventario/productos/212,1670,0,1
1713939978567,2,JAVA,404,,PRODUCTO_DELETE 10-31,text,true,,231,201,93,93,http://localhost:8080/api/v1/inventario/productos/212,2,0,0
1713939978569,4,GO,200,OK,PRODUCTO_DELETE 10-31,text,true,,482,201,93,93,http://localhost:3000/api/v1/inventario/productos/305,4,0,0
1713939976918,1666,PYTHON,404,Not Found,PRODUCTO_DELETE 10-61,text,true,,397,201,93,93,http://localhost:8000/api/v1/inventario/productos/213,1666,0,1
1713939978584,2,JAVA,404,,PRODUCTO_DELETE 10-61,text,true,,231,201,93,93,http://localhost:8080/api/v1/inventario/productos/213,2,0,0
1713939978586,4,GO,200,OK,PRODUCTO_DELETE 10-61,text,true,,482,201,93,93,http://localhost:3000/api/v1/inventario/productos/306,4,0,0
1713939976948,1652,PYTHON,404,Not Found,PRODUCTO_DELETE 10-15,text,true,,397,201,93,93,http://localhost:8000/api/v1/inventario/productos/214,1652,0,1
1713939978600,2,JAVA,404,,PRODUCTO_DELETE 10-15,text,true,,231,201,93,93,http://localhost:8080/api/v1/inventario/productos/214,2,0,0
1713939978603,3,GO,200,OK,PRODUCTO_DELETE 10-15,text,true,,482,201,93,93,http://localhost:3000/api/v1/inventario/productos/307,3,0,0
1713939976980,1636,PYTHON,404,Not Found,PRODUCTO_DELETE 10-62,text,true,,397,201,93,93,http://localhost:8000/api/v1/inventario/productos/215,1636,0,1
1713939978616,3,JAVA,404,,PRODUCTO_DELETE 10-62,text,true,,231,201,93,93,http://localhost:8080/api/v1/inventario/productos/215,3,0,0
1713939978619,4,GO,200,OK,PRODUCTO_DELETE 10-62,text,true,,482,201,93,93,http://localhost:3000/api/v1/inventario/productos/308,4,0,0
1713939977004,1629,PYTHON,404,Not Found,PRODUCTO_DELETE 10-63,text,true,,397,201,93,93,http://localhost:8000/api/v1/inventario/productos/216,1628,0,1
1713939978633,2,JAVA,404,,PRODUCTO_DELETE 10-63,text,true,,231,201,93,93,http://localhost:8080/api/v1/inventario/productos/216,2,0,0
1713939978635,4,GO,200,OK,PRODUCTO_DELETE 10-63,text,true,,482,201,93,93,http://localhost:3000/api/v1/inventario/productos/309,4,0,0
1713939977023,1626,PYTHON,404,Not Found,PRODUCTO_DELETE 10-32,text,true,,397,201,93,93,http://localhost:8000/api/v1/inventario/productos/217,1626,0,1
1713939978649,2,JAVA,404,,PRODUCTO_DELETE 10-32,text,true,,231,201,93,93,http://localhost:8080/api/v1/inventario/productos/217,2,0,0
1713939978651,4,GO,200,OK,PRODUCTO_DELETE 10-32,text,true,,482,201,93,93,http://localhost:3000/api/v1/inventario/productos/310,4,0,0
1713939977040,1626,PYTHON,404,Not Found,PRODUCTO_DELETE 10-8,text,true,,397,201,93,93,http://localhost:8000/api/v1/inventario/productos/218,1626,0,1
1713939978666,2,JAVA,404,,PRODUCTO_DELETE 10-8,text,true,,231,201,93,93,http://localhost:8080/api/v1/inventario/productos/218,2,0,0
1713939977058,1622,PYTHON,404,Not Found,PRODUCTO_DELETE 10-64,text,true,,397,201,92,92,http://localhost:8000/api/v1/inventario/productos/219,1622,0,1
1713939977072,1623,PYTHON,404,Not Found,PRODUCTO_DELETE 10-33,text,true,,397,201,92,92,http://localhost:8000/api/v1/inventario/productos/220,1623,0,1
1713939978680,3,JAVA,404,,PRODUCTO_DELETE 10-64,text,true,,231,201,92,92,http://localhost:8080/api/v1/inventario/productos/219,3,0,0
1713939977090,1621,PYTHON,404,Not Found,PRODUCTO_DELETE 10-65,text,true,,397,201,92,92,http://localhost:8000/api/v1/inventario/productos/221,1621,0,1
1713939978708,3,JAVA,404,,PRODUCTO_DELETE 10-33,text,true,,231,201,92,92,http://localhost:8080/api/v1/inventario/productos/220,3,0,0
1713939978708,6,GO,200,OK,PRODUCTO_DELETE 10-64,text,true,,482,201,92,92,http://localhost:3000/api/v1/inventario/productos/311,6,0,0
1713939978711,3,JAVA,404,,PRODUCTO_DELETE 10-65,text,true,,231,201,92,92,http://localhost:8080/api/v1/inventario/productos/221,3,0,0
1713939978711,5,GO,200,OK,PRODUCTO_DELETE 10-33,text,true,,482,201,92,92,http://localhost:3000/api/v1/inventario/productos/312,5,0,0
1713939978714,5,GO,200,OK,PRODUCTO_DELETE 10-65,text,true,,482,201,92,92,http://localhost:3000/api/v1/inventario/productos/313,5,0,0
1713939977107,1621,PYTHON,404,Not Found,PRODUCTO_DELETE 10-16,text,true,,397,201,92,92,http://localhost:8000/api/v1/inventario/productos/222,1621,0,1
1713939978729,2,JAVA,404,,PRODUCTO_DELETE 10-16,text,true,,231,201,92,92,http://localhost:8080/api/v1/inventario/productos/222,2,0,0
1713939978731,3,GO,200,OK,PRODUCTO_DELETE 10-16,text,true,,482,201,92,92,http://localhost:3000/api/v1/inventario/productos/314,3,0,0
1713939977125,1619,PYTHON,404,Not Found,PRODUCTO_DELETE 10-66,text,true,,397,201,92,92,http://localhost:8000/api/v1/inventario/productos/223,1619,0,1
1713939978744,3,JAVA,404,,PRODUCTO_DELETE 10-66,text,true,,231,201,92,92,http://localhost:8080/api/v1/inventario/productos/223,3,0,0
1713939978747,3,GO,200,OK,PRODUCTO_DELETE 10-66,text,true,,482,201,92,92,http://localhost:3000/api/v1/inventario/productos/315,3,0,0
1713939977141,1619,PYTHON,404,Not Found,PRODUCTO_DELETE 10-67,text,true,,397,201,92,92,http://localhost:8000/api/v1/inventario/productos/224,1619,0,1
1713939978760,2,JAVA,404,,PRODUCTO_DELETE 10-67,text,true,,231,201,92,92,http://localhost:8080/api/v1/inventario/productos/224,2,0,0
1713939978762,4,GO,200,OK,PRODUCTO_DELETE 10-67,text,true,,482,201,92,92,http://localhost:3000/api/v1/inventario/productos/316,4,0,0
1713939977156,1619,PYTHON,404,Not Found,PRODUCTO_DELETE 10-34,text,true,,397,201,92,92,http://localhost:8000/api/v1/inventario/productos/225,1619,0,1
1713939978775,2,JAVA,404,,PRODUCTO_DELETE 10-34,text,true,,231,201,92,92,http://localhost:8080/api/v1/inventario/productos/225,2,0,0
1713939978777,4,GO,200,OK,PRODUCTO_DELETE 10-34,text,true,,482,201,92,92,http://localhost:3000/api/v1/inventario/productos/317,4,0,0
1713939977206,1599,PYTHON,404,Not Found,PRODUCTO_DELETE 10-35,text,true,,397,201,92,92,http://localhost:8000/api/v1/inventario/productos/227,1599,0,1
1713939977198,1593,PYTHON,404,Not Found,PRODUCTO_DELETE 10-68,text,true,,397,201,92,92,http://localhost:8000/api/v1/inventario/productos/226,1593,0,1
1713939977207,1614,PYTHON,404,Not Found,PRODUCTO_DELETE 10-17,text,true,,397,201,92,92,http://localhost:8000/api/v1/inventario/productos/228,1614,0,1
1713939978819,3,JAVA,404,,PRODUCTO_DELETE 10-35,text,true,,231,201,92,92,http://localhost:8080/api/v1/inventario/productos/227,3,0,0
1713939978819,3,JAVA,404,,PRODUCTO_DELETE 10-68,text,true,,231,201,92,92,http://localhost:8080/api/v1/inventario/productos/226,3,0,0
1713939978821,4,JAVA,404,,PRODUCTO_DELETE 10-17,text,true,,231,201,92,92,http://localhost:8080/api/v1/inventario/productos/228,4,0,0
1713939978822,4,GO,200,OK,PRODUCTO_DELETE 10-35,text,true,,482,201,92,92,http://localhost:3000/api/v1/inventario/productos/318,4,0,0
1713939978822,5,GO,200,OK,PRODUCTO_DELETE 10-68,text,true,,482,201,92,92,http://localhost:3000/api/v1/inventario/productos/319,5,0,0
1713939978825,4,GO,200,OK,PRODUCTO_DELETE 10-17,text,true,,482,201,92,92,http://localhost:3000/api/v1/inventario/productos/320,4,0,0
1713939977228,1611,PYTHON,404,Not Found,PRODUCTO_DELETE 10-69,text,true,,397,201,92,92,http://localhost:8000/api/v1/inventario/productos/229,1610,0,1
1713939978839,2,JAVA,404,,PRODUCTO_DELETE 10-69,text,true,,231,201,92,92,http://localhost:8080/api/v1/inventario/productos/229,2,0,0
1713939978841,3,GO,200,OK,PRODUCTO_DELETE 10-69,text,true,,482,201,92,92,http://localhost:3000/api/v1/inventario/productos/321,3,0,0
1713939977243,1613,PYTHON,404,Not Found,PRODUCTO_DELETE 10-18,text,true,,397,201,92,92,http://localhost:8000/api/v1/inventario/productos/230,1612,0,1
1713939978856,2,JAVA,404,,PRODUCTO_DELETE 10-18,text,true,,231,201,92,92,http://localhost:8080/api/v1/inventario/productos/230,2,0,0
1713939978858,3,GO,200,OK,PRODUCTO_DELETE 10-18,text,true,,482,201,92,92,http://localhost:3000/api/v1/inventario/productos/322,3,0,0
1713939977262,1609,PYTHON,404,Not Found,PRODUCTO_DELETE 10-70,text,true,,397,201,92,92,http://localhost:8000/api/v1/inventario/productos/231,1609,0,1
1713939978871,3,JAVA,404,,PRODUCTO_DELETE 10-70,text,true,,231,201,92,92,http://localhost:8080/api/v1/inventario/productos/231,3,0,0
1713939978874,3,GO,200,OK,PRODUCTO_DELETE 10-70,text,true,,482,201,92,92,http://localhost:3000/api/v1/inventario/productos/323,3,0,0
1713939977299,1587,PYTHON,404,Not Found,PRODUCTO_DELETE 10-36,text,true,,397,201,92,92,http://localhost:8000/api/v1/inventario/productos/232,1587,0,1
1713939978886,3,JAVA,404,,PRODUCTO_DELETE 10-36,text,true,,231,201,92,92,http://localhost:8080/api/v1/inventario/productos/232,3,0,0
1713939978889,4,GO,200,OK,PRODUCTO_DELETE 10-36,text,true,,482,201,92,92,http://localhost:3000/api/v1/inventario/productos/324,4,0,0
1713939977302,1601,PYTHON,404,Not Found,PRODUCTO_DELETE 10-71,text,true,,397,201,92,92,http://localhost:8000/api/v1/inventario/productos/233,1601,0,1
1713939978903,2,JAVA,404,,PRODUCTO_DELETE 10-71,text,true,,231,201,92,92,http://localhost:8080/api/v1/inventario/productos/233,2,0,0
1713939978905,4,GO,200,OK,PRODUCTO_DELETE 10-71,text,true,,482,201,92,92,http://localhost:3000/api/v1/inventario/productos/325,4,0,0
1713939977314,1604,PYTHON,404,Not Found,PRODUCTO_DELETE 10-72,text,true,,397,201,92,92,http://localhost:8000/api/v1/inventario/productos/234,1604,0,1
1713939978918,3,JAVA,404,,PRODUCTO_DELETE 10-72,text,true,,231,201,92,92,http://localhost:8080/api/v1/inventario/productos/234,3,0,0
1713939978921,3,GO,200,OK,PRODUCTO_DELETE 10-72,text,true,,482,201,92,92,http://localhost:3000/api/v1/inventario/productos/326,3,0,0
1713939977329,1607,PYTHON,404,Not Found,PRODUCTO_DELETE 10-9,text,true,,397,201,92,92,http://localhost:8000/api/v1/inventario/productos/235,1607,0,1
1713939978936,2,JAVA,404,,PRODUCTO_DELETE 10-9,text,true,,231,201,92,92,http://localhost:8080/api/v1/inventario/productos/235,2,0,0
1713939977346,1605,PYTHON,404,Not Found,PRODUCTO_DELETE 10-73,text,true,,397,201,91,91,http://localhost:8000/api/v1/inventario/productos/236,1605,0,1
1713939978951,2,JAVA,404,,PRODUCTO_DELETE 10-73,text,true,,231,201,91,91,http://localhost:8080/api/v1/inventario/productos/236,2,0,0
1713939978953,4,GO,200,OK,PRODUCTO_DELETE 10-73,text,true,,482,201,91,91,http://localhost:3000/api/v1/inventario/productos/327,4,0,0
1713939977361,1605,PYTHON,404,Not Found,PRODUCTO_DELETE 10-37,text,true,,397,201,91,91,http://localhost:8000/api/v1/inventario/productos/237,1605,0,1
1713939978966,3,JAVA,404,,PRODUCTO_DELETE 10-37,text,true,,231,201,91,91,http://localhost:8080/api/v1/inventario/productos/237,3,0,0
1713939978969,4,GO,200,OK,PRODUCTO_DELETE 10-37,text,true,,482,201,91,91,http://localhost:3000/api/v1/inventario/productos/328,4,0,0
1713939977377,1606,PYTHON,404,Not Found,PRODUCTO_DELETE 10-74,text,true,,397,201,91,91,http://localhost:8000/api/v1/inventario/productos/238,1606,0,1
1713939978983,3,JAVA,404,,PRODUCTO_DELETE 10-74,text,true,,231,201,91,91,http://localhost:8080/api/v1/inventario/productos/238,3,0,0
1713939978986,3,GO,200,OK,PRODUCTO_DELETE 10-74,text,true,,482,201,91,91,http://localhost:3000/api/v1/inventario/productos/329,3,0,0
1713939977392,1606,PYTHON,404,Not Found,PRODUCTO_DELETE 10-38,text,true,,397,201,91,91,http://localhost:8000/api/v1/inventario/productos/239,1606,0,1
1713939978998,3,JAVA,404,,PRODUCTO_DELETE 10-38,text,true,,231,201,91,91,http://localhost:8080/api/v1/inventario/productos/239,3,0,0
1713939979001,3,GO,200,OK,PRODUCTO_DELETE 10-38,text,true,,482,201,91,91,http://localhost:3000/api/v1/inventario/productos/330,3,0,0
1713939977410,1605,PYTHON,404,Not Found,PRODUCTO_DELETE 10-75,text,true,,397,201,91,91,http://localhost:8000/api/v1/inventario/productos/240,1605,0,0
